# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
10350 1.51692 14.5996
10360 1.51679 14.5996
10370 1.51632 14.5996
10380 1.51433 14.5996
10390 1.51499 14.5996
10400 1.51514 14.5996
10410 1.51513 14.5996
10420 1.5148 14.5996
10430 1.51461 14.5996
10440 1.51495 14.5996
10450 1.51288 14.5996
10460 1.51222 14.5996
10470 1.51329 14.5996
10480 1.51352 14.5996
10490 1.51257 14.5996
10500 1.5125 14.5996
10510 1.51218 14.5996
10520 1.51247 14.5996
10530 1.51192 14.5996
10540 1.51193 14.5996
10550 1.51158 14.5996
10560 1.51242 14.5996
10570 1.51137 14.5996
10580 1.51076 14.5996
10590 1.51072 14.5996
10600 1.50988 14.5996
10610 1.51065 14.5996
10620 1.51083 14.5996
10630 1.51044 14.5996
10640 1.51088 14.5996
10650 1.51034 14.5996
10660 1.51038 14.5996
10670 1.5108 14.5996
10680 1.51093 14.5996
10690 1.51127 14.5996
10700 1.51058 14.5996
10710 1.51092 14.5996
10720 1.51021 14.5996
10730 1.51093 14.5996
10740 1.5111 14.5996
10750 1.51184 14.5996
10760 1.51133 14.5996
10770 1.51193 14.5996
10780 1.51177 14.5996
10790 1.5111 14.5996
10800 1.51106 14.5996
10810 1.51025 14.5996
10820 1.50915 14.5996
10830 1.50974 14.5996
10840 1.50889 14.5996
10850 1.50729 14.5996
10860 1.50744 14.5996
10870 1.50774 14.5996
10880 1.50856 14.5996
10890 1.50752 14.5996
10900 1.50871 14.5996
10910 1.50874 14.5996
10920 1.50893 14.5996
10930 1.50872 14.5996
10940 1.50768 14.5996
10950 1.50848 14.5996
10960 1.50749 14.5996
10970 1.50745 14.5996
10980 1.50692 14.5996
10990 1.50673 14.5996
11000 1.50634 14.5996
11010 1.50728 14.5996
11020 1.50746 14.5996
11030 1.50761 14.5996
11040 1.50775 14.5996
11050 1.50869 14.5996
11060 1.50976 14.5996
11070 1.50984 14.5996
11080 1.50845 14.5996
11090 1.50857 14.5996
11100 1.50863 14.5996
11110 1.50887 14.5996
11120 1.50891 14.5996
11130 1.50907 14.5996
11140 1.50833 14.5996
11150 1.50743 14.5996
11160 1.50712 14.5996
11170 1.50717 14.5996
11180 1.50768 14.5996
11190 1.50767 14.5996
11200 1.50815 14.5996
11210 1.5082 14.5996
11220 1.50798 14.5996
11230 1.50688 14.5996
11240 1.50675 14.5996
11250 1.50745 14.5996
11260 1.50689 14.5996
11270 1.5055 14.5996
11280 1.50442 14.5996
11290 1.5051 14.5996
11300 1.5052 14.5996
11310 1.50487 14.5996
11320 1.50549 14.5996
11330 1.50553 14.5996
11340 1.50559 14.5996
11350 1.50684 14.5996
11360 1.5069 14.5996
11370 1.50741 14.5996
11380 1.50798 14.5996
11390 1.50896 14.5996
11400 1.51039 14.5996
11410 1.51131 14.5996
11420 1.51191 14.5996
11430 1.51146 14.5996
11440 1.51325 14.5996
11450 1.51263 14.5996
11460 1.51249 14.5996
11470 1.5121 14.5996
11480 1.51107 14.5996
11490 1.5108 14.5996
11500 1.51124 14.5996
11510 1.51156 14.5996
11520 1.51255 14.5996
11530 1.51351 14.5996
11540 1.5142 14.5996
11550 1.51548 14.5996
11560 1.51648 14.5996
11570 1.51689 14.5996
11580 1.51772 14.5996
11590 1.51618 14.5996
11600 1.51612 14.5996
11610 1.51566 14.5996
11620 1.51495 14.5996
11630 1.5143 14.5996
11640 1.51501 14.5996
11650 1.51518 14.5996
11660 1.51466 14.5996
11670 1.51651 14.5996
11680 1.51722 14.5996
11690 1.51723 14.5996
11700 1.51732 14.5996
11710 1.51712 14.5996
11720 1.5172 14.5996
11730 1.51676 14.5996
11740 1.5176 14.5996
11750 1.51775 14.5996
11760 1.51819 14.5996
11770 1.51816 14.5996
11780 1.51691 14.5996
11790 1.51602 14.5996
11800 1.51738 14.5996
11810 1.51654 14.5996
11820 1.5158 14.5996
11830 1.51472 14.5996
11840 1.51452 14.5996
11850 1.51448 14.5996
11860 1.51441 14.5996
11870 1.51532 14.5996
11880 1.51437 14.5996
11890 1.51381 14.5996
11900 1.51543 14.5996
11910 1.51445 14.5996
11920 1.51476 14.5996
11930 1.51521 14.5996
11940 1.51515 14.5996
11950 1.51633 14.5996
11960 1.51663 14.5996
11970 1.51672 14.5996
11980 1.51709 14.5996
11990 1.51691 14.5996
12000 1.51748 14.5996
12010 1.51794 14.5996
12020 1.51775 14.5996
12030 1.51803 14.5996
12040 1.51885 14.5996
12050 1.51812 14.5996
12060 1.51879 14.5996
12070 1.51807 14.5996
12080 1.51701 14.5996
12090 1.51807 14.5996
12100 1.51851 14.5996
12110 1.5184 14.5996
12120 1.51783 14.5996
12130 1.51676 14.5996
12140 1.51649 14.5996
12150 1.51757 14.5996
12160 1.51639 14.5996
12170 1.51622 14.5996
12180 1.51577 14.5996
12190 1.51691 14.5996
12200 1.51795 14.5996
12210 1.51803 14.5996
12220 1.51909 14.5996
12230 1.51953 14.5996
12240 1.51985 14.5996
12250 1.52049 14.5996
12260 1.52026 14.5996
12270 1.52143 14.5996
12280 1.52128 14.5996
12290 1.52204 14.5996
12300 1.5212 14.5996
12310 1.52094 14.5996
12320 1.52065 14.5996
12330 1.52087 14.5996
12340 1.52009 14.5996
12350 1.51976 14.5996
12360 1.52019 14.5996
12370 1.52027 14.5996
12380 1.5202 14.5996
12390 1.51942 14.5996
12400 1.5199 14.5996
12410 1.51926 14.5996
12420 1.52031 14.5996
12430 1.52003 14.5997
12440 1.5201 14.5997
12450 1.52017 14.5997
12460 1.51939 14.5997
12470 1.51855 14.5997
12480 1.52007 14.5997
12490 1.51965 14.5997
12500 1.51805 14.5997
12510 1.51767 14.5997
12520 1.51887 14.5997
12530 1.51961 14.5997
12540 1.52014 14.5997
12550 1.52005 14.5997
12560 1.51899 14.5997
12570 1.51891 14.5997
12580 1.519 14.5997
12590 1.51875 14.5997
12600 1.51821 14.5997
12610 1.51782 14.5997
12620 1.51834 14.5997
12630 1.51845 14.5997
12640 1.51822 14.5997
12650 1.51723 14.5997
12660 1.51781 14.5997
12670 1.51691 14.5997
12680 1.5171 14.5997
12690 1.51602 14.5997
12700 1.51707 14.5997
12710 1.516 14.5997
12720 1.51524 14.5997
12730 1.51605 14.5997
12740 1.51648 14.5997
12750 1.516 14.5997
12760 1.51559 14.5997
12770 1.51343 14.5997
12780 1.51338 14.5997
12790 1.51381 14.5997
12800 1.51549 14.5997
12810 1.51571 14.5997
12820 1.51575 14.5997
12830 1.51607 14.5997
12840 1.51599 14.5997
12850 1.51523 14.5997
12860 1.51522 14.5997
12870 1.51499 14.5997
12880 1.51488 14.5997
12890 1.51523 14.5997
12900 1.51427 14.5997
12910 1.51233 14.5997
12920 1.51296 14.5997
12930 1.51416 14.5997
12940 1.51364 14.5997
12950 1.51386 14.5997
12960 1.51423 14.5997
12970 1.51385 14.5997
12980 1.51346 14.5997
12990 1.51303 14.5997
13000 1.51297 14.5997
13010 1.51241 14.5997
13020 1.51188 14.5997
13030 1.51085 14.5997
13040 1.51056 14.5997
13050 1.50981 14.5997
13060 1.50976 14.5997
13070 1.51008 14.5997
13080 1.51058 14.5997
13090 1.51221 14.5997
13100 1.51286 14.5997
13110 1.51248 14.5997
13120 1.51286 14.5997
13130 1.51242 14.5997
13140 1.51121 14.5997
13150 1.51053 14.5997
13160 1.5103 14.5997
13170 1.50993 14.5997
13180 1.51015 14.5997
13190 1.50995 14.5997
13200 1.51003 14.5997
13210 1.50995 14.5997
13220 1.51018 14.5997
13230 1.5105 14.5997
13240 1.50941 14.5997
13250 1.50885 14.5997
13260 1.50866 14.5997
13270 1.50929 14.5997
13280 1.50985 14.5997
13290 1.50992 14.5997
13300 1.51002 14.5997
13310 1.50996 14.5997
13320 1.50982 14.5997
13330 1.50932 14.5997
13340 1.50807 14.5997
13350 1.50871 14.5997
13360 1.5093 14.5997
13370 1.50989 14.5997
13380 1.51011 14.5997
13390 1.51101 14.5997
13400 1.51155 14.5997
13410 1.511 14.5997
13420 1.51193 14.5997
13430 1.51288 14.5997
13440 1.51248 14.5997
13450 1.51166 14.5997
13460 1.51184 14.5997
13470 1.51139 14.5997
13480 1.51059 14.5997
13490 1.51007 14.5997
13500 1.50971 14.5997
13510 1.50956 14.5997
13520 1.50875 14.5997
13530 1.5084 14.5997
13540 1.50803 14.5997
13550 1.5073 14.5997
13560 1.5068 14.5997
13570 1.50741 14.5997
13580 1.50793 14.5997
13590 1.50855 14.5997
13600 1.50838 14.5997
13610 1.509 14.5997
13620 1.50876 14.5997
13630 1.50837 14.5997
13640 1.50697 14.5997
13650 1.50708 14.5997
13660 1.508 14.5997
13670 1.50771 14.5997
13680 1.50784 14.5997
13690 1.50805 14.5997
13700 1.50789 14.5997
13710 1.50822 14.5997
13720 1.50713 14.5997
13730 1.50748 14.5997
13740 1.50509 14.5997
13750 1.50502 14.5997
13760 1.50441 14.5997
13770 1.50332 14.5997
13780 1.50287 14.5997
13790 1.50289 14.5997
13800 1.50194 14.5997
13810 1.50243 14.5997
13820 1.50113 14.5997
13830 1.50079 14.5997
13840 1.50084 14.5997
13850 1.50111 14.5997
13860 1.50076 14.5997
13870 1.50052 14.5997
13880 1.50001 14.5997
13890 1.50085 14.5997
13900 1.50177 14.5997
13910 1.50123 14.5997
13920 1.50109 14.5997
13930 1.50043 14.5997
13940 1.50004 14.5997
13950 1.49936 14.5997
13960 1.49951 14.5997
13970 1.49926 14.5997
13980 1.49828 14.5997
13990 1.49806 14.5997
14000 1.49783 14.5997
14010 1.49857 14.5997
14020 1.49854 14.5997
14030 1.49916 14.5997
14040 1.4987 14.5997
14050 1.49937 14.5997
14060 1.50002 14.5997
14070 1.50027 14.5997
14080 1.49942 14.5997
14090 1.49914 14.5997
14100 1.49783 14.5997
14110 1.49812 14.5997
14120 1.49849 14.5997
14130 1.49834 14.5997
14140 1.49842 14.5997
14150 1.49908 14.5997
14160 1.49929 14.5997
14170 1.49981 14.5997
14180 1.49954 14.5997
14190 1.49898 14.5997
14200 1.49905 14.5997
14210 1.49861 14.5997
14220 1.49809 14.5997
14230 1.4982 14.5997
14240 1.49872 14.5997
14250 1.49935 14.5997
14260 1.50048 14.5997
14270 1.50056 14.5997
14280 1.50103 14.5997
14290 1.50181 14.5997
14300 1.50154 14.5997
14310 1.50157 14.5997
14320 1.5027 14.5997
14330 1.50268 14.5997
14340 1.50268 14.5997
14350 1.50224 14.5997
14360 1.50116 14.5997
14370 1.49941 14.5997
14380 1.49813 14.5997
14390 1.49795 14.5997
14400 1.4987 14.5997
14410 1.49943 14.5997
14420 1.49936 14.5997
14430 1.49858 14.5997
14440 1.49865 14.5997
14450 1.49923 14.5997
14460 1.49816 14.5997
14470 1.49871 14.5997
14480 1.49768 14.5997
14490 1.49725 14.5997
14500 1.49751 14.5997
14510 1.4983 14.5997
14520 1.49881 14.5997
14530 1.5006 14.5997
14540 1.50108 14.5997
14550 1.50174 14.5997
14560 1.50329 14.5997
14570 1.50504 14.5997
14580 1.50476 14.5997
14590 1.50663 14.5997
14600 1.50759 14.5997
14610 1.50832 14.5997
14620 1.50795 14.5997
14630 1.50682 14.5997
14640 1.50681 14.5997
14650 1.50609 14.5997
14660 1.5058 14.5997
14670 1.50595 14.5997
14680 1.50559 14.5997
14690 1.50563 14.5997
14700 1.50535 14.5997
14710 1.50649 14.5997
14720 1.50629 14.5997
14730 1.50579 14.5997
14740 1.50629 14.5997
14750 1.50699 14.5997
14760 1.50725 14.5997
14770 1.50666 14.5997
14780 1.5068 14.5997
14790 1.50741 14.5997
14800 1.50762 14.5997
14810 1.50742 14.5997
14820 1.50726 14.5997
14830 1.50684 14.5997
14840 1.50704 14.5997
14850 1.50639 14.5997
14860 1.50537 14.5997
14870 1.50516 14.5997
14880 1.50555 14.5997
14890 1.50602 14.5997
14900 1.50624 14.5997
14910 1.50606 14.5997
14920 1.50537 14.5997
14930 1.50538 14.5997
14940 1.50612 14.5997
14950 1.50595 14.5997
14960 1.50596 14.5997
14970 1.50642 14.5997
14980 1.50731 14.5997
14990 1.50745 14.5997
15000 1.50757 14.5997
15010 1.50896 14.5997
15020 1.50896 14.5997
15030 1.50911 14.5997
15040 1.50959 14.5997
15050 1.50861 14.5997
